9.282574057579040527e-01	1.000000000000000000e+00
1.864458173513412476e-01	1.000000000000000000e+00
8.053279519081115723e-01	1.000000000000000000e+00
9.938436150550842285e-01	1.000000000000000000e+00
6.891134381294250488e-01	1.000000000000000000e+00
9.849510192871093750e-01	1.000000000000000000e+00
9.661679863929748535e-01	1.000000000000000000e+00
9.621387720108032227e-01	1.000000000000000000e+00
7.072265744209289551e-01	1.000000000000000000e+00
1.027859091758728027e+00	1.000000000000000000e+00
9.695467352867126465e-01	1.000000000000000000e+00
1.061337471008300781e+00	1.000000000000000000e+00
9.864200353622436523e-01	1.000000000000000000e+00
9.825881719589233398e-01	1.000000000000000000e+00
1.105727434158325195e+00	1.000000000000000000e+00
9.312837123870849609e-01	1.000000000000000000e+00
1.083197593688964844e+00	1.000000000000000000e+00
8.603857159614562988e-01	1.000000000000000000e+00
9.071189761161804199e-01	1.000000000000000000e+00
1.134652614593505859e+00	1.000000000000000000e+00
9.115358591079711914e-01	1.000000000000000000e+00
8.970312476158142090e-01	1.000000000000000000e+00
6.500729322433471680e-01	1.000000000000000000e+00
1.065151572227478027e+00	1.000000000000000000e+00
5.809791088104248047e-01	1.000000000000000000e+00
9.596039056777954102e-01	1.000000000000000000e+00
3.273148536682128906e-01	1.000000000000000000e+00
1.032173871994018555e+00	1.000000000000000000e+00
9.236431717872619629e-01	1.000000000000000000e+00
9.602623581886291504e-01	1.000000000000000000e+00
9.814068078994750977e-01	1.000000000000000000e+00
9.607922434806823730e-01	1.000000000000000000e+00
1.097613334655761719e+00	1.000000000000000000e+00
1.031816959381103516e+00	1.000000000000000000e+00
1.058239698410034180e+00	1.000000000000000000e+00
1.001462697982788086e+00	1.000000000000000000e+00
9.251370429992675781e-01	1.000000000000000000e+00
5.884409546852111816e-01	1.000000000000000000e+00
4.006321430206298828e-01	1.000000000000000000e+00
1.211719989776611328e+00	1.000000000000000000e+00
5.019459724426269531e-01	1.000000000000000000e+00
7.874354720115661621e-01	1.000000000000000000e+00
9.434683918952941895e-01	1.000000000000000000e+00
9.129950404167175293e-01	1.000000000000000000e+00
5.627762079238891602e-01	1.000000000000000000e+00
1.035489439964294434e+00	1.000000000000000000e+00
3.698311746120452881e-01	1.000000000000000000e+00
1.116564035415649414e+00	1.000000000000000000e+00
9.819939732551574707e-01	1.000000000000000000e+00
9.879345297813415527e-01	1.000000000000000000e+00
1.035909414291381836e+00	1.000000000000000000e+00
5.466451048851013184e-01	1.000000000000000000e+00
6.643337607383728027e-01	1.000000000000000000e+00
9.607216715812683105e-01	1.000000000000000000e+00
1.015507340431213379e+00	1.000000000000000000e+00
5.847856998443603516e-01	1.000000000000000000e+00
1.019329071044921875e+00	1.000000000000000000e+00
8.023347258567810059e-01	1.000000000000000000e+00
1.070246458053588867e+00	1.000000000000000000e+00
9.334250092506408691e-01	1.000000000000000000e+00
3.396357893943786621e-01	1.000000000000000000e+00
3.584770858287811279e-01	1.000000000000000000e+00
1.052273035049438477e+00	1.000000000000000000e+00
9.245390892028808594e-01	1.000000000000000000e+00
8.972844481468200684e-01	1.000000000000000000e+00
9.095217585563659668e-01	1.000000000000000000e+00
1.040030837059020996e+00	1.000000000000000000e+00
7.228550314903259277e-01	1.000000000000000000e+00
3.789317309856414795e-01	1.000000000000000000e+00
1.157150506973266602e+00	1.000000000000000000e+00
1.100806474685668945e+00	1.000000000000000000e+00
9.852603077888488770e-01	1.000000000000000000e+00
6.943587660789489746e-01	1.000000000000000000e+00
9.712892174720764160e-01	1.000000000000000000e+00
9.606517553329467773e-01	1.000000000000000000e+00
9.154024720191955566e-01	1.000000000000000000e+00
1.038158297538757324e+00	1.000000000000000000e+00
1.012171745300292969e+00	1.000000000000000000e+00
7.665648460388183594e-01	1.000000000000000000e+00
9.406412839889526367e-01	1.000000000000000000e+00
1.054846048355102539e+00	1.000000000000000000e+00
3.666824400424957275e-01	1.000000000000000000e+00
1.141923427581787109e+00	1.000000000000000000e+00
1.122642517089843750e+00	1.000000000000000000e+00
9.322563409805297852e-01	1.000000000000000000e+00
6.424593329429626465e-01	1.000000000000000000e+00
1.075691819190979004e+00	1.000000000000000000e+00
1.032181859016418457e+00	1.000000000000000000e+00
8.492927551269531250e-01	1.000000000000000000e+00
9.444797039031982422e-01	1.000000000000000000e+00
9.223650097846984863e-01	1.000000000000000000e+00
9.873237013816833496e-01	1.000000000000000000e+00
8.407971262931823730e-01	1.000000000000000000e+00
9.840173721313476562e-01	1.000000000000000000e+00
1.065973877906799316e+00	1.000000000000000000e+00
1.037982106208801270e+00	1.000000000000000000e+00
1.164757370948791504e+00	1.000000000000000000e+00
3.173879086971282959e-01	1.000000000000000000e+00
2.644144594669342041e-01	1.000000000000000000e+00
1.053847551345825195e+00	1.000000000000000000e+00
1.022656917572021484e+00	1.000000000000000000e+00
8.127682209014892578e-01	1.000000000000000000e+00
1.378830909729003906e+00	1.000000000000000000e+00
9.009464979171752930e-01	1.000000000000000000e+00
1.137042999267578125e+00	1.000000000000000000e+00
8.532983660697937012e-01	1.000000000000000000e+00
1.061353325843811035e+00	1.000000000000000000e+00
1.057443380355834961e+00	1.000000000000000000e+00
4.687579572200775146e-01	1.000000000000000000e+00
9.534139633178710938e-01	1.000000000000000000e+00
9.961521029472351074e-01	1.000000000000000000e+00
1.003251075744628906e+00	1.000000000000000000e+00
7.201980948448181152e-01	1.000000000000000000e+00
8.202067613601684570e-01	1.000000000000000000e+00
1.066427350044250488e+00	1.000000000000000000e+00
9.664823412895202637e-01	1.000000000000000000e+00
9.396622776985168457e-01	1.000000000000000000e+00
2.917259633541107178e-01	1.000000000000000000e+00
6.615399718284606934e-01	1.000000000000000000e+00
7.543045878410339355e-01	1.000000000000000000e+00
9.106654524803161621e-01	1.000000000000000000e+00
5.548682808876037598e-01	1.000000000000000000e+00
1.665659248828887939e-01	1.000000000000000000e+00
5.176929831504821777e-01	1.000000000000000000e+00
1.016311883926391602e+00	1.000000000000000000e+00
4.799459874629974365e-01	1.000000000000000000e+00
8.467158079147338867e-01	1.000000000000000000e+00
1.127769112586975098e+00	1.000000000000000000e+00
5.136510729789733887e-01	1.000000000000000000e+00
5.678385496139526367e-01	1.000000000000000000e+00
3.853679597377777100e-01	1.000000000000000000e+00
7.557442784309387207e-01	1.000000000000000000e+00
8.930672407150268555e-01	1.000000000000000000e+00
7.057254910469055176e-01	1.000000000000000000e+00
9.932513833045959473e-01	1.000000000000000000e+00
1.081803798675537109e+00	1.000000000000000000e+00
9.589452147483825684e-01	1.000000000000000000e+00
9.054360389709472656e-01	1.000000000000000000e+00
3.249773085117340088e-01	1.000000000000000000e+00
1.033242583274841309e+00	1.000000000000000000e+00
1.019725203514099121e+00	1.000000000000000000e+00
9.860615134239196777e-01	1.000000000000000000e+00
9.521636962890625000e-01	1.000000000000000000e+00
1.260140657424926758e+00	1.000000000000000000e+00
7.885090112686157227e-01	1.000000000000000000e+00
9.073964953422546387e-01	1.000000000000000000e+00
1.011273980140686035e+00	1.000000000000000000e+00
9.163904786109924316e-01	1.000000000000000000e+00
9.755073189735412598e-01	1.000000000000000000e+00
5.142045021057128906e-01	1.000000000000000000e+00
8.882100582122802734e-01	1.000000000000000000e+00
2.149159610271453857e-01	1.000000000000000000e+00
5.644821524620056152e-01	1.000000000000000000e+00
5.952906608581542969e-01	1.000000000000000000e+00
9.194694161415100098e-01	1.000000000000000000e+00
9.688902497291564941e-01	1.000000000000000000e+00
